entry_time,exit_time,entry_price,exit_price,pnl_pct,pnl_usd,exit_reason,hold_bars,hold_hours,is_black_swan,position_size
2025-08-20 20:00:00,2025-08-20 16:00:00,114271.24,114276.66,0.004743100713703863,-2.262844964314807,高点,-1,0,False,5000.0
2025-08-22 00:00:00,2025-08-22 16:00:00,112929.24,116655.79,3.2998982371615964,259.9330268460438,止盈(3%),3,12,True,7998.189724028549
2025-08-23 20:00:00,2025-08-23 20:00:00,115438.05,115438.05,0.0,-4.103068072752691,高点,0,0,True,8206.136145505383
2025-08-25 00:00:00,2025-08-25 08:00:00,112916.84,111214.97,-1.5071888302931566,-79.8337009014229,止损,2,8,False,5126.783556904488
2025-08-26 20:00:00,2025-08-26 00:00:00,111763.22,109879.56,-1.685402406981477,-88.27760726373823,止损,-2,0,False,5086.866706453777
2025-09-04 20:00:00,2025-09-05 04:00:00,110730.87,112954.32,2.0079766374092536,98.73543422537055,高点,2,8,False,5042.727902821907
2025-09-07 00:00:00,2025-09-07 12:00:00,110629.15,111329.99,0.6335039182710986,29.712577464429337,高点,1,4,False,5092.095619934593
2025-09-26 04:00:00,2025-09-26 00:00:00,109320.02,109580.01,0.2378246912139155,9.592116652896596,高点,-1,0,False,5106.951908666808
2025-09-30 16:00:00,2025-09-30 16:00:00,114359.99,114359.99,0.0,-2.555873983496628,高点,0,0,False,5111.747966993256
2025-10-02 12:00:00,2025-10-02 16:00:00,119910.78,120836.49,0.7719989812425592,36.8975415533172,高点,1,4,False,5110.470030001508
2025-10-03 12:00:00,2025-10-03 04:00:00,122258.05,119640.21,-2.1412414151869728,-112.3869929139622,止损,-2,0,False,5128.918800778167
2025-10-14 16:00:00,2025-10-15 12:00:00,112613.7,110798.01,-1.6123171514655876,-84.324782780466,止损,3,12,False,5072.725304321186
2025-10-17 12:00:00,2025-10-17 12:00:00,106803.53,106803.53,0.0,-2.5152814564654764,高点,0,0,False,5030.562912930953
2025-10-18 04:00:00,2025-10-18 08:00:00,106665.0,107208.6,0.5096329630150526,23.116344841697614,高点,1,4,False,5029.30527220272
2025-10-19 12:00:00,2025-10-19 04:00:00,108486.7,106786.0,-1.567657602268294,-81.54391073191654,止损,-2,0,False,5040.863444623568
2025-10-21 12:00:00,2025-10-21 04:00:00,113422.61,108086.37,-4.7047409683131125,-237.74139849286883,止损,-2,0,False,5000.09148925761
2025-10-28 08:00:00,2025-10-28 08:00:00,114357.73,114357.73,0.0,-2.440610395005588,高点,0,0,False,4881.220790011176
2025-11-07 16:00:00,2025-11-07 08:00:00,103395.25,100411.89,-2.8853936713727184,-143.24722539417854,止损,-2,0,False,4880.000484813673
2025-11-08 20:00:00,2025-11-08 20:00:00,102312.94,102312.94,0.0,-2.404188436058292,高点,0,0,False,4808.376872116584
2025-11-09 08:00:00,2025-11-10 04:00:00,102239.41,106461.45,4.1295621717691775,196.1116837699784,高点,5,20,False,4807.1747778985555
2025-11-10 20:00:00,2025-11-11 00:00:00,106011.13,106456.0,0.4196446165605398,18.131920915909074,高点,1,4,False,4905.230619783545
2025-11-12 04:00:00,2025-11-12 08:00:00,103112.66,105020.83,1.8505681067678772,88.48525689581288,高点,1,4,False,4914.296580241499
2025-11-17 00:00:00,2025-11-16 16:00:00,95496.77,94020.0,-1.5464083235485389,-79.15853265393552,止损,-2,0,False,4958.539208689405
2025-11-22 20:00:00,2025-11-21 08:00:00,84739.74,82309.66,-2.8676982015757915,-143.52040577454244,止损,-2,0,False,4918.959942362438
2025-11-24 04:00:00,2025-11-24 00:00:00,87050.39,87460.02,0.47056653048884056,20.385699770174824,高点,-1,0,False,4847.199739475166
2025-11-24 16:00:00,2025-11-24 08:00:00,88327.29,86264.72,-2.335144664802908,-115.85584019365791,止损,-2,0,False,4857.392589360254
2025-11-26 00:00:00,2025-11-27 04:00:00,87119.92,91408.34,4.92243335393329,233.85071735543514,高点,5,20,False,4799.464669263425
2025-12-09 20:00:00,2025-12-08 20:00:00,92678.8,90634.34,-2.2059629602455,-110.91193801155556,止损,-2,0,False,4916.390027941143
2025-12-11 08:00:00,2025-12-11 20:00:00,90242.35,92513.38,2.516590048907191,119.89931578164014,高点,3,12,False,4860.934058935365
2025-12-18 00:00:00,2025-12-19 08:00:00,86618.34,88198.7,1.8245096823605724,87.32155801278547,高点,4,16,False,4920.883716826185
2025-12-23 00:00:00,2025-12-25 00:00:00,88170.0,87840.42,-0.37380061245321733,-21.039769978850956,最大持仓(10周期),10,40,False,4964.544495832578
2026-01-01 12:00:00,2026-01-03 00:00:00,88032.18,90321.22,2.600230960996318,126.3390694410994,高点,2,8,False,4954.024610843152
2026-01-03 12:00:00,2026-01-04 04:00:00,89969.31,91532.0,1.7369145100701588,84.63577603990461,高点,4,16,False,5017.194145563702
2026-01-06 12:00:00,2026-01-06 08:00:00,93648.99,93840.0,0.20396375871218125,7.789814899400511,高点,-1,0,False,5059.512033583654
2026-01-15 08:00:00,2026-01-15 12:00:00,96581.08,96737.04,0.16148090288490444,5.6447317746009045,高点,1,4,False,5063.406941033354
2026-01-16 08:00:00,2026-01-16 04:00:00,95429.09,95653.16,0.23480261626722732,9.362524305286387,高点,-1,0,False,5066.229306920654
2026-01-17 12:00:00,2026-01-17 12:00:00,95573.64,95573.64,0.0,-2.5354552845366487,高点,0,0,False,5070.910569073298
